county,sex,age,education,marital_status,household_size,roof_type,floor_type,wall_type,cooking_fuel,water_source,toilet_type,owns_computer,owns_motorcycle,owns_car,income_farming,income_employed,income_casual,income_selfemployed,reported_income,expenditure,quintile,livelihood,compliant_premium
45,2,103,1,3,3,5.0,8.0,11.0,5.0,4.0,6.0,0,0,0,0,0,0,0,1000.0,1620.0,2.0,5,44.55
2,1,40,1,1,7,5.0,8.0,13.0,3.0,10.0,2.0,0,0,0,0,0,1,0,6000.0,2940.0,5.0,3,80.85
9,1,17,1,4,9,2.0,1.0,2.0,5.0,9.0,8.0,0,1,0,0,0,0,0,3000.0,6500.0,1.0,5,178.75
12,1,58,5,4,5,5.0,8.0,12.0,7.0,10.0,2.0,0,1,0,1,0,0,0,10000.0,27533.333333333336,5.0,1,757.1666666666667
3,1,20,4,1,2,5.0,8.0,11.0,7.0,2.0,5.0,0,0,0,0,0,0,0,700.0,4536.666666666667,3.0,5,124.75833333333334
15,1,56,3,4,5,5.0,1.0,13.0,5.0,8.0,5.0,0,0,0,0,0,1,0,6000.0,5100.0,2.0,5,140.25
17,1,64,5,4,2,5.0,8.0,11.0,3.0,8.0,5.0,0,0,0,1,0,0,0,,1200.0,4.0,1,33.0
4,1,33,5,4,8,5.0,8.0,12.0,7.0,4.0,5.0,0,0,0,0,0,1,0,10000.0,21606.666666666668,3.0,3,594.1833333333334
43,2,28,6,4,4,5.0,2.0,4.0,5.0,2.0,5.0,0,0,0,1,0,0,0,500.0,29266.666666666668,1.0,1,804.8333333333334
15,2,16,4,1,5,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,0,0,0,0,500.0,5820.0,3.0,5,160.05
23,1,45,1,4,4,2.0,2.0,2.0,5.0,4.0,8.0,0,0,0,1,0,0,0,5000.0,4450.0,1.0,1,122.375
20,2,40,5,3,2,8.0,7.0,12.0,3.0,10.0,1.0,0,0,1,0,0,0,1,20000.0,20383.333333333332,5.0,4,560.5416666666666
2,1,40,3,2,13,5.0,8.0,11.0,5.0,2.0,5.0,0,1,0,0,0,1,1,6000.0,30200.0,3.0,4,830.5
37,1,27,3,4,5,5.0,2.0,4.0,5.0,9.0,5.0,0,0,0,1,0,1,0,6000.0,3600.0,2.0,3,99.0
9,2,17,4,1,9,5.0,1.0,2.0,5.0,14.0,6.0,0,0,0,0,0,0,0,6000.0,19250.0,1.0,6,529.375
5,1,58,1,2,2,3.0,1.0,11.0,5.0,8.0,4.0,0,0,0,1,0,0,0,6000.0,10950.0,1.0,1,301.125
17,1,62,3,4,2,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,0,0,1,1,2000.0,700.0,3.0,4,19.25
32,1,35,3,4,4,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,5000.0,4866.666666666667,1.0,1,133.83333333333334
6,1,33,7,4,1,8.0,8.0,11.0,3.0,11.0,2.0,0,0,0,0,1,0,1,25000.0,9133.333333333334,5.0,2,251.16666666666669
36,1,42,3,4,1,5.0,8.0,16.0,5.0,4.0,5.0,0,0,0,0,0,1,0,1000.0,6853.333333333334,2.0,3,188.4666666666667
12,2,59,1,3,5,5.0,1.0,16.0,5.0,14.0,5.0,0,0,0,0,0,1,0,4000.0,4400.0,1.0,3,121.0
3,2,56,1,3,2,2.0,1.0,4.0,5.0,14.0,5.0,0,0,0,1,0,0,1,1500.0,5166.666666666667,1.0,1,142.08333333333334
25,1,35,1,4,3,5.0,1.0,16.0,7.0,9.0,8.0,0,0,0,1,0,0,0,,4670.0,2.0,1,128.425
10,1,38,2,4,4,12.0,1.0,2.0,5.0,5.0,5.0,0,0,0,1,0,0,0,15000.0,16000.0,1.0,1,440.0
37,2,72,1,3,5,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,1,0,0,0,3000.0,8850.0,3.0,1,243.375
8,1,26,1,4,5,2.0,1.0,2.0,5.0,8.0,6.0,0,0,0,0,0,1,0,15000.0,13200.0,1.0,3,363.0
13,1,53,3,4,3,5.0,8.0,11.0,5.0,11.0,5.0,1,0,0,1,0,0,0,60000.0,13500.0,4.0,1,371.25
45,2,63,4,3,2,5.0,8.0,5.0,5.0,4.0,5.0,0,0,0,1,0,0,0,,750.0,2.0,1,20.625
20,1,65,1,1,1,5.0,1.0,16.0,5.0,11.0,5.0,0,0,0,0,0,0,0,,3400.0,2.0,5,93.5
36,1,70,3,4,7,5.0,1.0,9.0,5.0,4.0,5.0,0,0,0,0,0,1,0,3000.0,5950.0,3.0,3,163.625
47,1,23,9,1,2,5.0,8.0,12.0,3.0,14.0,5.0,1,0,0,0,0,1,0,36000.0,11600.0,4.0,3,319.0
18,2,85,1,4,4,5.0,8.0,16.0,5.0,13.0,4.0,0,0,0,1,0,0,0,2000.0,1100.0,2.0,5,30.25
38,1,58,4,4,4,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,2000.0,800.0,2.0,5,22.0
45,1,54,2,4,3,5.0,8.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,2500.0,5700.0,2.0,1,156.75
19,2,58,3,4,2,5.0,1.0,16.0,5.0,11.0,5.0,0,0,0,1,0,0,0,5000.0,983.3333333333333,2.0,1,27.041666666666664
34,1,27,1,4,5,2.0,1.0,4.0,5.0,2.0,8.0,0,0,0,0,0,0,1,2000.0,20500.0,1.0,4,563.75
3,2,27,4,4,7,5.0,8.0,11.0,7.0,10.0,5.0,0,0,0,0,0,0,0,7500.0,9720.0,4.0,5,267.3
17,1,48,5,4,4,5.0,8.0,11.0,5.0,7.0,5.0,0,0,0,1,1,0,0,25000.0,34016.66666666667,4.0,2,935.4583333333335
38,1,78,2,3,1,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,1100.0,1800.0,1.0,5,49.5
30,1,50,2,1,1,5.0,8.0,16.0,5.0,11.0,5.0,0,0,0,0,0,1,0,2500.0,4533.333333333334,2.0,3,124.66666666666669
30,1,18,4,1,7,2.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,1500.0,21750.0,1.0,5,598.125
41,2,60,2,3,2,5.0,8.0,13.0,5.0,2.0,6.0,0,0,0,0,0,0,1,1000.0,1020.0,2.0,4,28.05
14,1,42,3,4,5,5.0,1.0,16.0,5.0,11.0,5.0,0,0,0,1,0,1,0,10000.0,8600.0,2.0,1,236.5
37,2,35,4,2,4,5.0,8.0,13.0,3.0,9.0,2.0,0,0,0,0,0,1,0,2500.0,6000.0,5.0,3,165.0
13,1,34,5,4,2,5.0,1.0,16.0,5.0,4.0,5.0,0,1,0,1,0,0,0,10000.0,9966.666666666668,2.0,1,274.08333333333337
2,2,35,3,1,1,5.0,8.0,11.0,7.0,14.0,2.0,0,0,0,0,0,0,1,6000.0,15600.0,4.0,4,429.0
12,1,37,3,4,4,5.0,8.0,12.0,7.0,11.0,4.0,0,0,0,0,0,1,0,10000.0,13233.333333333334,4.0,3,363.9166666666667
12,1,32,5,4,5,5.0,8.0,16.0,5.0,14.0,5.0,0,0,0,1,0,0,0,12000.0,13820.0,2.0,1,380.05
29,1,43,7,4,7,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,1,0,0,17000.0,13501.666666666668,2.0,2,371.29583333333335
1,1,26,8,1,2,5.0,8.0,11.0,3.0,14.0,5.0,0,0,0,1,1,0,0,30000.0,12450.0,4.0,1,342.375
24,2,23,6,1,1,5.0,8.0,11.0,3.0,9.0,5.0,0,0,0,0,0,0,0,18000.0,26220.0,4.0,5,721.05
41,1,64,2,4,5,5.0,2.0,4.0,5.0,5.0,5.0,0,0,0,1,0,0,0,3000.0,5750.0,2.0,1,158.125
10,1,35,2,4,5,5.0,8.0,11.0,5.0,10.0,5.0,0,0,0,0,0,0,1,30000.0,4550.0,4.0,4,125.125
6,1,37,7,2,4,5.0,7.0,11.0,3.0,10.0,5.0,0,0,0,0,0,1,0,,6100.0,4.0,3,167.75
1,1,26,7,1,6,5.0,8.0,11.0,3.0,14.0,2.0,0,0,0,0,0,1,1,6000.0,8550.0,5.0,4,235.125
9,1,26,5,4,4,5.0,8.0,2.0,5.0,9.0,6.0,0,0,0,1,0,0,0,10000.0,10200.0,1.0,1,280.5
40,1,22,8,1,7,5.0,2.0,4.0,5.0,6.0,5.0,0,0,0,0,0,0,1,8000.0,13100.0,1.0,4,360.25
4,2,64,1,3,3,5.0,1.0,4.0,5.0,15.0,8.0,0,0,0,0,0,0,0,3000.0,9316.666666666668,1.0,5,256.20833333333337
46,1,69,2,4,7,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,200.0,653.3333333333333,2.0,1,17.966666666666665
28,1,53,7,4,1,5.0,8.0,10.0,7.0,15.0,5.0,0,1,0,0,1,0,0,15000.0,6166.666666666667,3.0,2,169.58333333333334
5,2,31,3,2,8,5.0,8.0,11.0,7.0,10.0,5.0,0,0,0,0,1,0,0,20000.0,7166.666666666667,4.0,2,197.08333333333334
36,2,44,1,3,8,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,0,1,0,3000.0,4333.333333333334,1.0,3,119.16666666666669
43,2,31,3,1,5,5.0,8.0,10.0,7.0,14.0,4.0,0,0,0,1,0,1,1,5000.0,16516.666666666668,3.0,1,454.20833333333337
31,1,20,5,1,5,5.0,1.0,4.0,5.0,13.0,5.0,0,0,0,0,0,0,0,5000.0,7740.0,2.0,5,212.85
31,2,28,6,4,1,5.0,7.0,11.0,3.0,10.0,1.0,0,0,0,0,1,0,0,67000.0,13800.0,5.0,2,379.5
17,1,41,2,4,5,5.0,1.0,4.0,5.0,15.0,6.0,0,0,0,1,0,1,0,,4766.666666666666,2.0,3,131.08333333333331
13,1,17,4,1,5,5.0,1.0,16.0,5.0,15.0,5.0,0,0,0,0,0,0,0,300.0,12533.333333333334,2.0,5,344.6666666666667
44,1,30,2,4,8,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,4000.0,2066.666666666667,1.0,1,56.83333333333334
1,2,36,2,4,4,5.0,8.0,11.0,7.0,14.0,3.0,0,0,0,0,0,1,1,6000.0,18733.333333333336,4.0,4,515.1666666666667
1,1,52,1,4,1,5.0,1.0,4.0,5.0,14.0,5.0,0,0,0,0,0,1,0,3400.0,2900.0,1.0,3,79.75
27,1,28,3,1,6,5.0,8.0,10.0,7.0,9.0,5.0,0,0,1,0,0,1,0,2500.0,11550.0,3.0,3,317.625
16,1,39,4,1,1,5.0,1.0,13.0,5.0,5.0,6.0,0,0,0,0,0,1,0,1500.0,1400.0,2.0,3,38.5
14,2,79,3,4,1,5.0,8.0,12.0,5.0,4.0,4.0,0,0,0,0,0,0,0,,2050.0,3.0,5,56.375
8,1,38,1,4,7,3.0,3.0,12.0,5.0,9.0,5.0,1,1,0,0,0,0,0,8000.0,10400.0,2.0,5,286.0
5,1,16,4,1,8,5.0,8.0,11.0,5.0,7.0,5.0,0,1,0,0,0,0,0,1000.0,14991.666666666668,4.0,5,412.27083333333337
33,1,22,4,1,4,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,0,0,1,0,,3966.6666666666665,1.0,3,109.08333333333333
32,1,70,2,4,6,5.0,2.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,1,6000.0,3600.0,2.0,4,99.0
40,1,32,2,4,7,5.0,2.0,4.0,5.0,9.0,6.0,0,0,0,1,0,0,0,,4766.666666666667,1.0,1,131.08333333333334
3,1,26,3,4,6,5.0,1.0,4.0,5.0,8.0,5.0,0,0,0,0,0,0,1,300.0,4576.666666666667,1.0,4,125.85833333333335
47,1,22,8,4,2,5.0,8.0,12.0,3.0,14.0,1.0,0,0,0,0,0,1,0,1200.0,20266.666666666664,5.0,5,557.3333333333333
13,1,38,3,4,5,5.0,1.0,4.0,5.0,4.0,5.0,0,1,0,1,0,0,0,2000.0,41566.666666666664,1.0,1,1143.0833333333333
45,1,30,2,4,2,2.0,1.0,5.0,5.0,4.0,6.0,0,0,0,1,0,0,0,,2100.0,1.0,1,57.75
9,1,37,3,4,7,5.0,4.0,12.0,5.0,7.0,5.0,0,0,0,1,0,0,0,9000.0,18000.0,2.0,1,495.0
3,1,70,1,4,6,5.0,8.0,11.0,7.0,14.0,5.0,0,0,0,0,0,0,0,3500.0,1030.0,4.0,5,28.325
17,1,22,2,4,7,5.0,1.0,11.0,5.0,8.0,5.0,0,0,0,0,0,1,1,5000.0,3216.666666666667,2.0,3,88.45833333333334
21,1,65,4,2,1,5.0,8.0,12.0,1.0,13.0,4.0,0,0,0,1,0,0,0,7000.0,550.0,4.0,1,15.125
5,2,18,4,1,5,5.0,1.0,4.0,5.0,7.0,5.0,0,0,0,0,0,1,0,300.0,9383.333333333334,1.0,3,258.0416666666667
8,1,35,1,4,7,5.0,8.0,1.0,5.0,2.0,6.0,0,0,0,0,0,0,0,,12000.0,1.0,6,330.0
16,1,33,5,4,4,5.0,8.0,10.0,3.0,14.0,6.0,0,0,0,0,1,0,0,18000.0,9266.666666666668,3.0,2,254.83333333333337
1,1,20,2,4,2,5.0,8.0,12.0,7.0,14.0,5.0,0,0,0,0,0,0,0,5000.0,3940.0,4.0,5,108.35
32,1,50,3,4,1,5.0,1.0,16.0,5.0,9.0,5.0,0,0,0,1,0,0,0,2500.0,13463.333333333334,1.0,6,370.2416666666667
26,1,76,9,4,1,5.0,8.0,4.0,3.0,9.0,5.0,0,0,0,1,0,0,0,3000.0,6100.0,3.0,1,167.75
32,2,39,7,4,4,5.0,8.0,11.0,3.0,10.0,4.0,0,0,0,0,1,0,0,20000.0,29200.0,5.0,2,803.0
10,1,45,3,4,5,5.0,8.0,11.0,7.0,9.0,5.0,0,0,1,0,0,0,1,50000.0,32533.333333333336,4.0,4,894.6666666666667
41,1,19,4,1,1,5.0,8.0,12.0,5.0,11.0,4.0,0,0,0,0,1,0,0,5000.0,2400.0,4.0,2,66.0
20,1,17,3,1,8,5.0,1.0,7.0,5.0,11.0,6.0,0,0,0,0,0,0,0,,35000.0,2.0,5,962.5
31,1,38,5,4,5,5.0,8.0,12.0,7.0,10.0,2.0,0,0,0,0,0,1,0,6000.0,7550.0,5.0,3,207.625
19,1,25,5,4,3,5.0,8.0,12.0,3.0,11.0,6.0,0,1,0,0,0,1,0,8000.0,3000.0,4.0,3,82.5
40,2,44,2,2,3,5.0,1.0,13.0,5.0,14.0,2.0,0,0,0,0,0,0,1,,3376.6666666666665,3.0,4,92.85833333333333
34,1,30,2,4,5,5.0,7.0,11.0,7.0,11.0,5.0,0,0,0,0,0,0,1,150000.0,12558.333333333332,4.0,4,345.35416666666663
33,1,40,2,4,1,5.0,8.0,12.0,7.0,14.0,5.0,0,0,0,0,0,1,0,4000.0,13166.666666666666,4.0,3,362.0833333333333
1,2,28,5,1,1,5.0,9.0,11.0,7.0,11.0,1.0,0,0,0,0,1,0,0,10000.0,10600.0,4.0,2,291.5
20,1,66,1,4,7,5.0,1.0,13.0,5.0,4.0,6.0,0,0,0,0,0,1,0,3000.0,13766.666666666668,1.0,3,378.58333333333337
21,1,16,4,1,2,5.0,8.0,12.0,3.0,11.0,4.0,0,0,0,0,0,0,0,400.0,5600.0,5.0,5,154.0
1,2,16,3,1,3,5.0,8.0,11.0,7.0,14.0,2.0,0,0,0,0,0,0,0,600.0,6216.666666666666,4.0,5,170.95833333333331
24,1,41,3,4,9,2.0,1.0,4.0,5.0,4.0,8.0,0,0,0,1,0,0,1,6000.0,6096.666666666666,1.0,1,167.65833333333333
11,2,16,2,1,3,5.0,1.0,1.0,5.0,9.0,5.0,0,0,0,0,0,0,0,400.0,1900.0,1.0,5,52.25
3,2,61,3,3,3,5.0,8.0,11.0,3.0,11.0,3.0,0,0,0,0,0,0,0,30000.0,3550.0,4.0,4,97.625
44,1,45,2,4,5,5.0,8.0,13.0,5.0,3.0,5.0,0,0,0,0,0,0,0,,23550.0,3.0,6,647.625
35,1,20,3,4,4,5.0,1.0,4.0,5.0,9.0,5.0,0,1,0,0,0,0,0,,12000.0,1.0,5,330.0
15,1,49,2,4,5,5.0,1.0,13.0,5.0,4.0,5.0,0,0,0,0,0,1,0,7000.0,3000.0,2.0,3,82.5
1,2,20,5,1,4,5.0,8.0,11.0,7.0,14.0,3.0,0,0,0,0,0,1,0,5000.0,11850.0,4.0,5,325.875
24,1,24,5,2,1,2.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,3000.0,2300.0,1.0,1,63.25
28,1,34,3,4,5,5.0,2.0,16.0,5.0,9.0,5.0,0,0,0,1,0,1,0,1200.0,3366.6666666666665,2.0,1,92.58333333333333
9,2,16,2,1,7,2.0,1.0,2.0,5.0,2.0,5.0,0,0,0,0,0,0,0,500.0,4400.0,1.0,5,121.0
29,1,76,1,4,2,5.0,8.0,11.0,5.0,4.0,5.0,0,0,0,0,0,0,0,3000.0,1750.0,3.0,5,48.125
3,1,36,6,4,4,5.0,7.0,11.0,5.0,14.0,2.0,1,0,0,0,0,0,0,20000.0,9400.0,5.0,5,258.5
34,2,65,1,3,1,5.0,8.0,10.0,3.0,9.0,5.0,0,0,0,0,0,0,0,6000.0,2050.0,3.0,5,56.375
44,2,55,1,2,2,5.0,3.0,5.0,5.0,4.0,6.0,0,0,0,1,0,0,0,3000.0,250.0,1.0,1,6.875
34,2,31,9,1,2,11.0,7.0,12.0,3.0,10.0,2.0,1,0,0,0,1,0,0,45000.0,13165.0,5.0,2,362.0375
8,1,35,1,4,4,5.0,8.0,11.0,5.0,2.0,6.0,0,0,0,0,0,0,0,9000.0,14350.0,3.0,5,394.625
1,1,18,8,1,2,8.0,8.0,11.0,3.0,14.0,4.0,0,0,0,0,0,0,0,20000.0,45700.0,4.0,5,1256.75
12,1,66,3,4,2,5.0,8.0,11.0,5.0,4.0,5.0,0,1,0,1,0,0,0,1500.0,4400.0,4.0,1,121.0
7,1,56,1,4,11,5.0,8.0,11.0,7.0,14.0,6.0,0,1,0,0,0,0,0,5000.0,14133.333333333334,4.0,5,388.6666666666667
35,2,19,5,1,3,5.0,8.0,11.0,3.0,10.0,4.0,0,0,0,0,0,0,1,4000.0,2700.0,5.0,4,74.25
21,1,40,3,4,2,5.0,1.0,4.0,5.0,11.0,5.0,0,0,0,0,0,0,0,1000.0,4216.666666666666,2.0,5,115.95833333333331
20,1,34,3,4,5,5.0,1.0,12.0,5.0,7.0,5.0,0,0,0,0,1,1,0,7000.0,7766.666666666667,4.0,2,213.58333333333334
15,2,54,3,3,6,5.0,8.0,13.0,5.0,4.0,6.0,0,0,0,0,0,0,1,4000.0,38200.0,3.0,4,1050.5
10,2,17,4,1,14,5.0,8.0,11.0,5.0,2.0,5.0,0,0,0,0,0,0,0,4000.0,9383.333333333334,3.0,5,258.0416666666667
21,1,30,4,4,4,5.0,8.0,12.0,3.0,14.0,1.0,0,0,0,1,0,0,0,30000.0,16666.666666666668,4.0,1,458.33333333333337
26,1,19,8,1,1,5.0,3.0,16.0,7.0,11.0,5.0,0,0,0,0,0,0,0,,22800.0,3.0,6,627.0
37,1,39,2,2,1,5.0,2.0,4.0,5.0,7.0,5.0,0,0,0,0,0,1,0,3500.0,8833.333333333334,1.0,3,242.91666666666669
23,2,42,1,3,5,2.0,1.0,2.0,5.0,15.0,6.0,0,0,0,0,0,1,0,2500.0,34933.333333333336,1.0,3,960.6666666666667
36,1,25,5,1,1,5.0,8.0,12.0,7.0,10.0,4.0,0,0,0,0,0,1,0,6000.0,7200.0,4.0,3,198.0
16,2,18,5,1,4,9.0,7.0,12.0,3.0,10.0,2.0,1,0,1,0,0,0,0,10000.0,20191.666666666668,5.0,5,555.2708333333334
47,1,19,3,4,2,5.0,8.0,10.0,3.0,14.0,1.0,0,0,0,0,0,1,0,3000.0,16640.0,3.0,3,457.6
43,1,22,4,1,1,5.0,8.0,10.0,7.0,15.0,5.0,0,0,0,0,0,1,0,3000.0,7966.666666666666,2.0,3,219.08333333333331
30,1,20,2,4,6,2.0,2.0,4.0,5.0,4.0,8.0,0,0,0,0,0,0,1,800.0,5166.666666666667,1.0,4,142.08333333333334
3,2,57,1,1,5,5.0,1.0,11.0,7.0,14.0,5.0,0,0,0,0,1,0,0,,1666.6666666666665,3.0,2,45.83333333333333
31,2,62,6,3,1,5.0,7.0,11.0,3.0,11.0,9.0,0,0,0,0,0,0,0,25000.0,3100.0,5.0,5,85.25
30,1,60,3,4,5,5.0,8.0,16.0,5.0,11.0,5.0,0,1,0,1,0,0,0,30000.0,8500.0,3.0,5,233.75
14,1,37,3,1,4,5.0,1.0,16.0,5.0,11.0,6.0,0,0,0,0,0,1,0,7000.0,4666.666666666666,2.0,3,128.33333333333331
19,2,23,7,1,5,8.0,7.0,12.0,3.0,10.0,1.0,0,0,0,0,0,1,0,7000.0,30366.666666666668,5.0,3,835.0833333333334
18,1,19,5,1,7,5.0,1.0,16.0,5.0,8.0,6.0,0,0,0,1,0,1,0,3000.0,10333.333333333334,2.0,1,284.1666666666667
43,1,16,4,1,4,5.0,8.0,11.0,5.0,5.0,6.0,0,0,0,0,0,0,0,100.0,5700.0,3.0,5,156.75
27,1,30,7,4,3,12.0,8.0,11.0,5.0,9.0,5.0,0,0,0,1,1,0,0,13000.0,8500.0,3.0,1,233.75
46,2,24,3,1,7,5.0,1.0,10.0,5.0,4.0,5.0,0,0,0,0,0,1,0,2000.0,3236.666666666667,1.0,3,89.00833333333334
31,2,31,9,4,3,5.0,7.0,12.0,3.0,10.0,2.0,0,0,0,0,1,0,0,15000.0,27316.666666666664,5.0,2,751.2083333333333
3,2,30,9,1,1,8.0,8.0,11.0,3.0,10.0,2.0,1,0,0,0,1,0,0,50000.0,23000.0,5.0,2,632.5
20,2,32,5,1,7,5.0,8.0,16.0,5.0,9.0,5.0,0,0,0,0,0,1,0,5000.0,3733.3333333333335,3.0,3,102.66666666666667
42,2,36,3,4,4,5.0,8.0,10.0,7.0,15.0,5.0,0,0,0,0,0,0,1,10000.0,21100.0,2.0,4,580.25
44,2,39,3,3,5,5.0,7.0,12.0,5.0,4.0,5.0,0,0,0,0,0,0,1,6000.0,21666.666666666668,3.0,4,595.8333333333334
22,1,39,7,4,7,5.0,7.0,11.0,4.0,9.0,2.0,1,1,1,1,0,0,1,10000.0,24733.333333333336,5.0,5,680.1666666666667
37,2,16,2,1,7,5.0,8.0,4.0,5.0,7.0,5.0,0,0,0,1,0,0,0,250.0,40200.0,2.0,5,1105.5
45,1,36,3,4,6,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,600.0,1853.3333333333333,2.0,3,50.96666666666666
5,1,24,5,1,4,8.0,8.0,12.0,7.0,7.0,1.0,0,0,0,0,0,1,0,20000.0,12833.333333333334,5.0,3,352.9166666666667
9,2,35,1,4,7,5.0,1.0,1.0,5.0,2.0,8.0,0,0,0,0,0,0,0,,9483.333333333334,1.0,6,260.7916666666667
43,1,70,6,4,3,5.0,8.0,11.0,5.0,4.0,6.0,0,0,0,1,0,0,0,3000.0,3050.0,3.0,1,83.875
20,1,55,3,4,3,5.0,1.0,5.0,5.0,11.0,6.0,0,1,0,0,0,1,0,3200.0,9858.333333333334,2.0,3,271.1041666666667
17,1,54,5,2,1,5.0,8.0,13.0,7.0,13.0,5.0,0,0,0,1,0,0,0,3000.0,3883.3333333333335,3.0,1,106.79166666666667
16,1,73,3,4,5,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,0,0,1,0,2000.0,6573.333333333333,3.0,3,180.76666666666665
39,1,50,1,4,4,5.0,2.0,4.0,5.0,7.0,5.0,0,0,0,0,0,0,0,3000.0,3916.6666666666665,2.0,5,107.70833333333333
7,1,60,1,4,6,5.0,8.0,5.0,5.0,4.0,6.0,0,0,0,0,0,0,0,8000.0,21206.666666666664,2.0,6,583.1833333333333
27,1,56,7,4,5,5.0,7.0,12.0,5.0,11.0,1.0,0,0,1,1,0,0,1,20000.0,23000.0,5.0,4,632.5
23,2,31,1,3,5,3.0,1.0,2.0,5.0,4.0,8.0,0,0,0,0,0,0,1,600.0,950.0,1.0,4,26.125
29,2,46,5,4,4,5.0,7.0,11.0,7.0,7.0,5.0,0,0,0,0,0,0,1,13000.0,24483.333333333332,4.0,4,673.2916666666666
17,2,34,5,4,6,5.0,8.0,11.0,7.0,14.0,5.0,0,1,0,1,0,1,0,6000.0,15733.333333333334,4.0,3,432.6666666666667
42,1,24,4,4,3,5.0,8.0,11.0,7.0,4.0,6.0,0,0,0,0,0,0,1,4500.0,6650.0,3.0,4,182.875
42,1,24,4,4,4,5.0,8.0,4.0,7.0,14.0,5.0,0,0,0,0,0,1,0,1000.0,20126.666666666668,3.0,3,553.4833333333333
47,1,19,5,1,2,8.0,7.0,12.0,3.0,10.0,2.0,1,0,0,0,0,0,0,25000.0,16400.0,5.0,5,451.0
13,1,24,5,4,1,5.0,8.0,12.0,3.0,10.0,2.0,0,0,0,0,0,0,0,6000.0,10966.666666666666,5.0,5,301.5833333333333
4,1,50,5,4,1,5.0,1.0,4.0,7.0,14.0,5.0,0,0,0,0,1,0,0,12000.0,13706.666666666666,1.0,2,376.93333333333334
36,1,20,4,4,3,5.0,8.0,6.0,5.0,4.0,5.0,0,0,0,0,0,0,1,500.0,450.0,2.0,4,12.375
26,2,70,1,4,2,5.0,2.0,4.0,7.0,14.0,5.0,0,0,0,0,0,0,0,,3150.0,2.0,6,86.625
14,1,50,7,4,7,5.0,8.0,12.0,3.0,10.0,2.0,0,0,0,1,0,0,1,10000.0,23716.666666666664,5.0,4,652.2083333333333
21,2,20,4,1,2,5.0,8.0,10.0,5.0,9.0,5.0,0,0,0,0,0,1,0,500.0,3200.0,2.0,3,88.0
36,1,50,2,4,3,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,0,0,0,1,3000.0,550.0,1.0,4,15.125
36,2,38,9,4,1,5.0,7.0,13.0,3.0,11.0,4.0,0,0,0,0,1,0,0,35000.0,13866.666666666668,4.0,2,381.33333333333337
4,1,45,1,4,7,5.0,1.0,4.0,5.0,14.0,5.0,0,0,0,0,0,1,0,3000.0,9800.0,1.0,3,269.5
10,2,28,1,1,6,12.0,1.0,2.0,5.0,9.0,8.0,0,0,0,1,0,0,0,500.0,4100.0,1.0,1,112.75
2,1,34,1,4,9,3.0,1.0,4.0,5.0,2.0,8.0,0,0,0,0,0,0,0,2000.0,3833.333333333333,1.0,5,105.41666666666666
21,1,62,4,4,3,5.0,1.0,16.0,5.0,13.0,6.0,0,0,0,1,0,0,0,2000.0,8100.0,2.0,1,222.75
34,2,36,1,4,8,2.0,2.0,4.0,5.0,2.0,8.0,0,0,0,1,0,0,1,11000.0,5250.0,1.0,4,144.375
6,1,16,4,1,4,5.0,1.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,0,500.0,7700.0,1.0,5,211.75
19,1,33,5,1,5,5.0,8.0,11.0,5.0,9.0,6.0,0,0,0,0,1,0,0,5000.0,22950.0,3.0,2,631.125
30,2,65,1,3,4,5.0,1.0,4.0,5.0,14.0,5.0,0,0,0,1,0,0,1,4500.0,2916.6666666666665,1.0,1,80.20833333333333
4,2,56,1,3,4,5.0,8.0,11.0,7.0,14.0,5.0,0,0,0,0,0,0,0,4000.0,14733.333333333334,3.0,5,405.1666666666667
36,1,17,4,1,3,5.0,8.0,12.0,5.0,13.0,4.0,0,0,0,0,0,0,0,2000.0,7250.0,4.0,5,199.375
23,1,50,1,4,5,2.0,1.0,2.0,5.0,4.0,8.0,0,0,0,1,0,0,0,2000.0,1383.3333333333333,1.0,1,38.041666666666664
20,1,27,9,1,1,5.0,8.0,12.0,3.0,10.0,2.0,0,0,0,1,1,1,0,40000.0,14900.0,5.0,2,409.75
7,1,30,1,4,6,2.0,1.0,3.0,5.0,1.0,8.0,0,0,0,0,0,0,0,20000.0,27700.0,1.0,5,761.75
